month,day_of_month,day_of_week,op_unique_carrier,tail_num,dest,dep_delay,crs_elapsed_time,distance,crs_dep_m,dep_time_m,crs_arr_m,sch_dep,sch_arr,taxi_out,is_delayed,id
11,23,6,B6,N595JB,FLL,-3,188,1069,1130,1127,1318,39,30,17,0,7544
11,23,6,AA,N554UW,CLT,-6,137,541,1139,1133,1276,39,30,20,0,7545
11,23,6,9E,N937XJ,CVG,-1,138,589,1135,1134,1273,39,30,14,0,7546
11,23,6,B6,N599JB,OAK,-4,392,2576,1139,1135,1351,39,30,17,0,7547
11,23,6,DL,N865DN,SJU,-3,232,1598,1139,1136,1431,39,30,18,0,7548
11,23,6,DL,N345NW,AUS,7,252,1521,1130,1137,1322,39,30,18,0,7549
11,23,6,B6,N247JB,SYR,-2,76,209,1139,1137,1215,39,30,20,0,7550
11,23,6,DL,N104DU,DFW,43,250,1391,1100,1143,1290,44,32,26,1,7551
11,23,6,B6,N955JB,PHX,14,337,2153,1139,1153,1356,44,32,30,0,7552
11,23,6,DL,N329NW,TPA,-10,174,1005,1165,1155,1339,44,32,36,0,7553
11,23,6,9E,N138EV,BTV,-7,88,266,1165,1158,1253,44,32,30,0,7554
11,23,6,DL,N342DN,SLC,-8,326,1990,1167,1159,1373,44,32,31,0,7555
11,23,6,9E,N341PQ,BOS,-5,96,187,1165,1160,1261,44,32,38,0,7556
11,23,6,DL,N358NW,MSY,-9,202,1182,1170,1161,1312,44,32,41,0,7557
11,23,6,9E,N909XJ,RDU,-2,124,427,1165,1163,1289,44,32,37,0,7558
11,23,6,B6,N645JB,RNO,-7,369,2411,1170,1163,1359,44,32,29,0,7559
11,23,6,AA,N115NN,LAX,-1,396,2475,1169,1168,1385,44,32,33,0,7560
11,23,6,DL,N363DN,MIA,3,189,1089,1165,1168,1354,44,32,35,0,7561
11,23,6,OO,N291SY,RIC,0,109,288,1170,1170,1279,44,32,35,0,7562
11,23,6,B6,N985JT,LAX,-7,387,2475,1180,1173,1387,44,32,33,0,7563
11,23,6,B6,N984JB,SFO,-4,409,2586,1180,1176,1409,44,32,33,0,7564
11,23,6,9E,N319PQ,ORF,-4,102,290,1185,1181,1287,44,32,36,0,7565
11,23,6,B6,N966JT,LAS,8,353,2248,1176,1184,1349,44,32,35,0,7566
11,23,6,MQ,N928AE,BNA,-9,165,765,1199,1190,1304,44,32,37,0,7567
11,23,6,B6,N746JB,ABQ,-7,307,1826,1200,1193,1387,44,32,36,0,7568
11,23,6,MQ,N662EH,RDU,-10,115,427,1205,1195,1320,44,32,37,0,7569
11,23,6,DL,N334NW,FLL,21,193,1069,1175,1196,1368,44,32,32,1,7570
11,23,6,DL,N861DN,PHX,-3,337,2153,1200,1197,1417,44,32,36,0,7571
11,23,6,B6,N537JT,FLL,6,198,1069,1203,1209,1401,25,39,29,0,7572
11,23,6,B6,N559JB,DEN,-2,275,1626,1214,1212,1369,25,39,33,0,7573
11,23,6,AS,N266AK,LAX,-1,400,2475,1215,1214,1435,25,39,36,0,7574
11,23,6,AA,N877NN,BOS,6,81,187,1211,1217,1292,25,39,35,0,7575
11,23,6,B6,N375JB,JAX,-10,157,828,1230,1220,1387,25,39,31,0,7576
11,23,6,AA,N107NN,LAX,-9,391,2475,1230,1221,1,25,39,32,0,7577
11,23,6,B6,N957JB,SJU,-4,233,1598,1230,1226,83,25,39,28,0,7578
11,23,6,DL,N880DN,ATL,114,154,760,1115,1229,1269,25,39,32,1,7579
11,23,6,B6,N996JL,PBI,0,183,1028,1243,1243,1426,25,39,23,0,7580
11,23,6,9E,N294PQ,BUF,-8,102,301,1255,1247,1357,25,39,27,0,7581
11,23,6,9E,N8839E,ROC,-12,92,264,1260,1248,1352,25,39,20,0,7582
11,23,6,B6,N661JB,PSE,6,239,1617,1260,1266,119,29,24,39,0,7583
11,23,6,9E,N925XJ,PIT,-8,114,340,1275,1267,1389,29,24,26,0,7584
11,23,6,9E,N349PQ,SYR,-5,86,209,1275,1270,1361,29,24,18,0,7585
11,23,6,AA,N817NN,CLT,-11,134,541,1290,1279,1424,29,24,15,0,7586
11,23,6,B6,N712JB,PDX,-6,377,2454,1290,1284,47,29,24,23,0,7587
11,23,6,AA,N582UW,PHX,-6,348,2153,1290,1284,78,29,24,17,0,7588
11,23,6,B6,N956JT,AUS,-7,252,1521,1295,1288,47,29,24,18,0,7589
11,23,6,AA,N804NN,AUS,-1,264,1521,1290,1289,54,29,24,22,0,7590
11,23,6,AA,N117AN,LAX,4,384,2475,1290,1294,54,29,24,18,0,7591
11,23,6,B6,N658JB,TPA,-10,179,1005,1305,1295,44,29,24,13,0,7592
11,23,6,B6,N990JL,LAS,8,347,2248,1290,1298,17,29,24,15,0,7593
11,23,6,B6,N969JT,SFO,-5,390,2586,1309,1304,79,29,24,21,0,7594
11,23,6,B6,N958JB,RSW,-5,191,1074,1310,1305,61,29,24,21,0,7595
11,23,6,B6,N571JB,MCO,-7,168,944,1323,1316,51,29,24,16,0,7596
11,23,6,B6,N187JB,ORH,-6,59,150,1370,1364,1429,18,29,14,0,7597
11,23,6,OO,N287SY,ORD,165,175,740,1200,1365,1315,18,29,15,1,7598
11,23,6,B6,N249JB,BOS,-4,68,187,1375,1371,3,18,29,13,0,7599
11,23,6,B6,N247JB,ROC,-7,78,264,1380,1373,18,18,29,12,0,7600
11,23,6,B6,N351JB,BUF,-2,83,301,1375,1373,18,18,29,14,0,7601
11,23,6,B6,N972JT,SJU,-4,228,1598,1399,1395,247,18,16,17,0,7602
11,23,6,B6,N978JB,LAX,138,376,2475,1280,1418,36,18,16,19,1,7603
11,23,6,B6,N324JB,BTV,59,74,266,1375,1434,9,18,16,16,1,7604
11,23,6,B6,N907JB,BQN,24,223,1576,1439,23,282,11,7,15,1,7605
11,24,7,B6,N592JB,FLL,-5,181,1069,301,296,482,0,4,17,0,7606
11,24,7,B6,N569JB,CHS,-5,124,636,324,319,448,11,21,17,0,7607
11,24,7,B6,N988JT,LAX,-9,371,2475,340,331,531,11,21,22,0,7608
11,24,7,B6,N561JB,MCO,-7,168,944,345,338,513,11,21,17,0,7609
11,24,7,AA,N101NN,LAX,-6,388,2475,360,354,568,11,21,24,0,7610
11,24,7,B6,N971JT,SJU,54,222,1598,301,355,583,11,21,19,1,7611
11,24,7,DL,N682DA,ATL,-5,140,760,360,355,500,11,21,18,0,7612
11,24,7,B6,N709JB,LGB,-2,368,2465,359,357,547,11,21,18,0,7613
11,24,7,B6,N974JT,PBI,-1,173,1028,360,359,533,11,21,21,0,7614
11,24,7,B6,N231JB,BUF,-5,80,301,365,360,445,19,19,22,0,7615
11,24,7,AA,N936AN,DCA,-5,90,213,390,385,480,19,19,21,0,7616
11,24,7,AA,N815NN,CLT,-2,134,541,390,388,524,19,19,19,0,7617
11,24,7,B6,N806JB,MSY,-9,204,1182,400,391,544,19,19,13,0,7618
11,24,7,AA,N193AN,DFW,5,252,1391,391,396,583,19,19,32,0,7619
11,24,7,B6,N935JB,SFO,-7,388,2586,410,403,618,19,19,16,0,7620
11,24,7,B6,N979JT,LAS,23,343,2248,381,404,544,19,19,17,1,7621
11,24,7,DL,N341NB,BOS,-8,80,187,420,412,500,19,19,12,0,7622
11,24,7,B6,N989JT,LAX,-12,379,2475,425,413,624,19,19,16,0,7623
11,24,7,B6,N715JB,SAV,-6,143,718,419,413,562,19,19,17,0,7624
11,24,7,B6,N703JB,ATL,-4,154,760,418,414,572,19,19,20,0,7625
11,24,7,AS,N477AS,SFO,-4,407,2586,420,416,647,19,19,33,0,7626
11,24,7,DL,N706TW,SFO,-4,397,2586,420,416,637,19,19,20,0,7627
11,24,7,DL,N179DN,LAX,-4,375,2475,420,416,615,19,19,16,0,7628
11,24,7,B6,N265JB,SYR,-4,73,209,420,416,493,19,19,25,0,7629
11,24,7,AA,N154UW,MIA,-3,194,1089,419,416,613,19,19,24,0,7630
11,24,7,AA,N104NN,SFO,-3,401,2586,420,417,641,19,19,28,0,7631
11,24,7,DL,N717TW,SEA,-7,381,2422,425,418,626,19,19,20,0,7632
11,24,7,AA,N563UW,PHX,-1,350,2153,420,419,650,19,19,23,0,7633
11,24,7,DL,N989AT,MSP,0,194,1029,419,419,553,19,19,24,0,7634
11,24,7,B6,N228JB,BOS,-4,73,187,427,423,500,36,31,22,0,7635
11,24,7,AS,N214AK,PDX,-1,385,2454,425,424,630,36,31,23,0,7636
11,24,7,DL,N174DZ,SLC,7,328,1990,420,427,628,36,31,21,0,7637
11,24,7,B6,N351JB,ROC,9,82,264,422,431,504,36,31,19,0,7638
11,24,7,B6,N526JL,RSW,-9,193,1074,449,440,642,36,31,15,0,7639
11,24,7,B6,N2002J,TPA,0,180,1005,447,447,627,36,31,24,0,7640
11,24,7,AS,N924VA,LAX,-3,390,2475,450,447,660,36,31,33,0,7641
11,24,7,B6,N746JB,JAX,-4,153,828,451,447,604,36,31,15,0,7642
11,24,7,AS,N472AS,SEA,2,387,2422,450,452,657,36,31,18,0,7643
11,24,7,B6,N324JB,BTV,-3,75,266,455,452,530,36,31,17,0,7644
11,24,7,9E,N915XJ,PIT,0,106,340,454,454,560,36,31,27,0,7645
11,24,7,AA,N112AN,LAX,6,390,2475,450,456,660,36,31,18,0,7646
11,24,7,B6,N247JB,ORD,-7,163,740,467,460,570,36,31,18,0,7647
11,24,7,MQ,N851AE,RDU,-9,111,427,480,471,591,36,31,22,0,7648
11,24,7,AA,N914NN,BOS,-6,78,187,477,471,555,36,31,16,0,7649
11,24,7,DL,N329NB,MSY,-5,204,1182,479,474,623,36,31,16,0,7650
11,24,7,AA,N943AN,LAS,-6,359,2248,480,474,659,36,31,15,0,7651
11,24,7,9E,N836AY,ROC,-5,95,264,479,474,574,36,31,18,0,7652
11,24,7,AA,N163US,CLT,-4,138,541,479,475,617,36,31,20,0,7653
11,24,7,DL,N710TW,LAS,-10,354,2248,485,475,659,36,31,23,0,7654
11,24,7,DL,N830DN,DEN,-10,279,1626,485,475,644,36,31,18,0,7655
11,24,7,B6,N2016J,FLL,-4,187,1069,480,476,667,36,31,21,0,7656
11,24,7,DL,N302DN,MCO,-8,176,944,485,477,661,36,31,25,0,7657
11,24,7,B6,N934JB,LAX,-2,376,2475,480,478,676,36,31,27,0,7658
11,24,7,9E,N349PQ,RDU,-7,110,427,485,478,595,36,31,17,0,7659
11,24,7,DL,N356NW,MIA,-6,192,1089,485,479,677,36,31,24,0,7660
11,24,7,DL,N894DN,PHX,-6,334,2153,485,479,699,36,31,21,0,7661
11,24,7,DL,N933AT,TPA,-4,180,1005,485,481,665,49,17,28,0,7662
11,24,7,DL,N848DN,SJU,-4,234,1598,485,481,779,49,17,20,0,7663
11,24,7,B6,N323JB,RDU,-6,104,427,488,482,592,49,17,20,0,7664
11,24,7,DL,N341NW,FLL,-3,181,1069,485,482,666,49,17,30,0,7665
11,24,7,AA,N853NN,MIA,-8,198,1089,490,482,688,49,17,28,0,7666
11,24,7,DL,N723TW,SAN,-1,377,2446,485,484,682,49,17,23,0,7667
11,24,7,DL,N392DA,SJC,-7,399,2569,495,488,714,49,17,24,0,7668
11,24,7,AA,N172AJ,DFW,-8,255,1391,496,488,691,49,17,26,0,7669
11,24,7,B6,N661JB,AUS,-13,254,1521,502,489,696,49,17,31,0,7670
11,24,7,B6,N635JB,SLC,-11,321,1990,505,494,706,49,17,21,0,7671
11,24,7,DL,N721TW,SFO,0,405,2586,495,495,720,49,17,22,0,7672
11,24,7,DL,N117DU,JAX,-12,163,828,510,498,673,49,17,24,0,7673
11,24,7,B6,N187JB,BUF,20,84,301,480,500,564,49,17,22,1,7674
11,24,7,DL,N177DZ,LAX,0,385,2475,500,500,705,49,17,18,0,7675
11,24,7,9E,N923XJ,CHS,-4,156,636,510,506,666,49,17,19,0,7676
11,24,7,B6,N976JT,LAX,-8,379,2475,515,507,714,49,17,17,0,7677
11,24,7,B6,N945JT,SAN,-2,376,2446,510,508,706,49,17,20,0,7678
11,24,7,DL,N550NW,ATL,-1,155,760,510,509,665,49,17,22,0,7679
11,24,7,9E,N135EV,DCA,-6,87,213,515,509,602,49,17,19,0,7680
11,24,7,DL,N6704Z,STT,-5,232,1623,515,510,807,49,17,16,0,7681
11,24,7,9E,N8839E,BWI,-7,81,184,520,513,601,49,17,20,0,7682
11,24,7,B6,N977JE,SEA,-6,382,2422,525,519,727,49,17,18,0,7683
11,24,7,9E,N295PQ,IAD,-6,82,228,535,529,617,49,17,13,0,7684
11,24,7,AA,N103NN,LAX,-6,388,2475,540,534,748,49,17,17,0,7685
11,24,7,9E,N310PQ,SAV,-9,145,718,550,541,695,37,18,14,0,7686
11,24,7,B6,N970JB,SJU,-8,232,1598,550,542,842,37,18,12,0,7687
11,24,7,9E,N316PQ,BOS,-5,80,187,550,545,630,37,18,14,0,7688
11,24,7,DL,N353NW,AUS,-9,257,1521,555,546,752,37,18,20,0,7689
11,24,7,B6,N729JB,MCO,-7,176,944,560,553,736,37,18,12,0,7690
11,24,7,B6,N968JT,SFO,-8,397,2586,562,554,779,37,18,15,0,7691
11,24,7,9E,N834AY,PWM,-11,77,273,570,559,647,37,18,12,0,7692
11,24,7,AA,N109NN,BOS,-4,77,187,565,561,642,37,18,22,0,7693
11,24,7,MQ,N662EH,RDU,-7,114,427,569,562,683,37,18,20,0,7694
11,24,7,AS,N461AS,SEA,3,387,2422,560,563,767,37,18,31,0,7695
11,24,7,9E,N319PQ,DTW,-5,128,509,569,564,697,37,18,16,0,7696
11,24,7,B6,N648JB,SRQ,0,184,1041,568,568,752,37,18,17,0,7697
11,24,7,AS,N237AK,SFO,-1,407,2586,570,569,797,37,18,21,0,7698
11,24,7,DL,N101DU,IAH,89,253,1417,480,569,673,37,18,26,1,7699
11,24,7,B6,N947JB,LAX,-5,376,2475,575,570,771,37,18,17,0,7700
11,24,7,AA,N989AN,MIA,0,197,1089,570,570,767,37,18,19,0,7701
11,24,7,AS,N853VA,SJC,-2,402,2569,575,573,797,37,18,34,0,7702
11,24,7,DL,N707TW,SFO,-6,400,2586,580,574,800,37,18,32,0,7703
11,24,7,9E,N8928A,ORF,-5,88,290,580,575,668,37,18,35,0,7704
11,24,7,B6,N599JB,RSW,-11,194,1074,586,575,780,37,18,26,0,7705
11,24,7,9E,N133EV,ORD,0,167,740,580,580,687,37,18,20,0,7706
11,24,7,DL,N172DN,LAX,-6,380,2475,595,589,795,37,18,20,0,7707
11,24,7,B6,N231JB,BUF,-9,85,301,599,590,684,37,18,21,0,7708
11,24,7,HA,N384HA,HNL,-6,675,4983,600,594,975,37,18,19,0,7709
11,24,7,B6,N634JB,FLL,13,188,1069,590,603,778,19,21,23,0,7710
11,24,7,B6,N645JB,BUR,-9,375,2465,629,620,824,19,21,13,0,7711
11,24,7,AA,N115NN,SFO,-6,399,2586,630,624,849,19,21,16,0,7712
11,24,7,9E,N341PQ,BOS,-5,76,187,629,624,705,19,21,19,0,7713
11,24,7,B6,N944JT,LAX,-8,374,2475,635,627,829,19,21,17,0,7714
11,24,7,B6,N265JB,RDU,-4,102,427,638,634,740,19,21,14,0,7715
11,24,7,9E,N840AY,SYR,-5,80,209,660,655,740,19,21,10,0,7716
11,24,7,B6,N956JT,JAX,-3,154,828,659,656,813,19,21,18,0,7717
11,24,7,B6,N593JB,TPA,-9,181,1005,666,657,847,19,21,18,0,7718
11,24,7,AA,N110AN,LAX,-3,378,2475,660,657,858,19,21,25,0,7719
11,24,7,DL,N865DN,LAS,-1,344,2248,659,658,823,19,21,13,0,7720
11,24,7,B6,N658JB,FLL,-10,187,1069,670,660,857,28,22,21,0,7721
11,24,7,B6,N985JT,SFO,3,393,2586,659,662,872,28,22,29,0,7722
11,24,7,DL,N851DN,SLC,-6,319,1990,670,664,869,28,22,24,0,7723
11,24,7,DL,N964AT,MSP,-5,187,1029,669,664,796,28,22,24,0,7724
11,24,7,DL,N711ZX,SFO,-8,396,2586,685,677,901,28,22,20,0,7725
11,24,7,B6,N324JB,BOS,1,70,187,677,678,747,28,22,23,0,7726
11,24,7,B6,N193JB,PBI,-9,181,1028,689,680,870,28,22,20,0,7727
11,24,7,DL,N316DN,MCO,-2,170,944,685,683,855,28,22,19,0,7728
11,24,7,MQ,N928AE,RIC,-10,88,288,695,685,783,28,22,21,0,7729
11,24,7,AS,N285AK,LAX,-3,390,2475,690,687,900,28,22,21,0,7730
11,24,7,AS,N238AK,SFO,-3,407,2586,690,687,917,28,22,27,0,7731
11,24,7,DL,N363DN,FLL,0,183,1069,689,689,872,28,22,20,0,7732
11,24,7,DL,N348NW,ATL,-7,151,760,700,693,851,28,22,17,0,7733
11,24,7,OO,N287SY,BUF,-4,93,301,700,696,793,28,22,15,0,7734
11,24,7,AA,N810NN,MIA,38,194,1089,660,698,854,28,22,23,1,7735
11,24,7,9E,N294PQ,RDU,-7,107,427,705,698,812,28,22,17,0,7736
11,24,7,DL,N946AT,CLT,-5,135,541,705,700,840,28,22,17,0,7737
11,24,7,DL,N820DN,SJU,-3,223,1598,705,702,988,28,22,16,0,7738
11,24,7,DL,N177DN,LAX,-3,378,2475,705,702,903,28,22,37,0,7739
11,24,7,B6,N980JT,LAX,-10,373,2475,720,710,913,28,22,41,0,7740
11,24,7,YX,N136HQ,DCA,-2,80,213,713,711,793,28,22,24,0,7741
11,24,7,B6,N187JB,ROC,-3,77,264,725,722,802,20,27,36,0,7742
11,24,7,B6,N294JB,BTV,-1,72,266,730,729,802,20,27,31,0,7743
11,24,7,AA,N105UW,CLT,-7,122,541,738,731,860,20,27,28,0,7744
11,24,7,YX,N821MD,BOS,-4,84,187,749,745,833,20,27,21,0,7745
11,24,7,AA,N113AN,LAX,-2,380,2475,750,748,950,20,27,24,0,7746
11,24,7,9E,N836AY,BTV,-5,80,266,755,750,835,20,27,25,0,7747
11,24,7,9E,N295PQ,DCA,-3,83,213,770,767,853,20,27,19,0,7748
11,24,7,MQ,N851AE,PHL,-11,71,94,780,769,851,20,27,27,0,7749
11,24,7,B6,N828JB,FLL,15,184,1069,755,770,939,20,27,18,0,7750
11,24,7,B6,N323JB,BOS,-5,69,187,780,775,849,20,27,19,0,7751
11,24,7,9E,N605LR,ORD,-1,167,740,780,779,887,20,27,16,0,7752
11,24,7,DL,N121DU,DTW,4,123,509,779,783,902,30,43,19,0,7753
11,24,7,9E,N305PQ,RDU,-3,113,427,787,784,900,30,43,17,0,7754
11,24,7,AS,N486AS,LAX,0,390,2475,785,785,995,30,43,23,0,7755
11,24,7,B6,N766JB,IAH,3,250,1417,786,789,976,30,43,15,0,7756
11,24,7,AA,N766AN,MIA,9,187,1089,780,789,967,30,43,20,0,7757
11,24,7,B6,N703JB,MCO,-6,175,944,803,797,978,30,43,15,0,7758
11,24,7,AA,N809NN,CLT,-6,129,541,811,805,940,30,43,17,0,7759
11,24,7,OO,N265SY,BUF,0,90,301,810,810,900,30,43,20,0,7760
11,24,7,AA,N967AN,PHX,2,345,2153,810,812,1035,30,43,26,0,7761
11,24,7,9E,N915XJ,IAD,-1,83,228,815,814,898,30,43,14,0,7762
11,24,7,MQ,N653AE,BNA,-5,162,765,820,815,922,30,43,19,0,7763
11,24,7,B6,N637JB,BQN,-8,226,1576,823,815,1109,30,43,25,0,7764
11,24,7,9E,N316PQ,CLE,-4,117,425,825,821,942,30,43,11,0,7765
11,24,7,B6,N746JB,FLL,-2,187,1069,824,822,1011,30,43,22,0,7766
11,24,7,DL,N369NW,ATL,-7,150,760,833,826,983,30,43,16,0,7767
11,24,7,DL,N175DN,LAX,-4,374,2475,830,826,1024,30,43,21,0,7768
11,24,7,9E,N8928A,BWI,-6,75,184,835,829,910,30,43,22,0,7769
11,24,7,B6,N517JB,CHS,-10,131,636,856,846,987,25,38,13,0,7770
11,24,7,B6,N806JB,SJU,-4,228,1598,860,856,1148,25,38,12,0,7771
11,24,7,AA,N109NN,LAX,-9,378,2475,870,861,1068,25,38,15,0,7772
11,24,7,B6,N516JB,PBI,12,180,1028,869,881,1049,25,38,15,0,7773
11,24,7,MQ,N815AE,PIT,-3,103,340,884,881,987,25,38,16,0,7774
11,24,7,B6,N247JB,SAV,-6,141,718,888,882,1029,25,38,12,0,7775
11,24,7,B6,N179JB,BUF,-2,84,301,889,887,973,25,38,13,0,7776
11,24,7,9E,N538CA,SAV,-5,146,718,893,888,1039,25,38,24,0,7777
11,24,7,AA,N902NN,DFW,-1,252,1391,890,889,1082,25,38,18,0,7778
11,24,7,9E,N8839E,BTV,-5,90,266,895,890,985,25,38,34,0,7779
11,24,7,9E,N834AY,ORF,-4,94,290,895,891,989,25,38,38,0,7780
11,24,7,YX,N201JQ,CMH,-3,122,483,895,892,1017,25,38,21,0,7781
11,24,7,B6,N961JT,LAX,25,375,2475,869,894,1064,25,38,21,1,7782
11,24,7,B6,N630JB,MSY,-4,211,1182,899,895,1050,25,38,33,0,7783
11,24,7,B6,N526JL,ATL,10,156,760,885,895,1041,25,38,27,0,7784
11,24,7,DL,N945AT,CLT,3,141,541,895,898,1036,25,38,32,0,7785
11,24,7,AA,N154AA,MIA,-2,198,1089,900,898,1098,25,38,35,0,7786
11,24,7,B6,N265JB,FLL,0,191,1069,899,899,1090,25,38,37,0,7787
11,24,7,DL,N903DN,LAS,1,353,2248,899,900,1072,29,38,39,0,7788
11,24,7,DL,N804DN,ATL,10,159,760,899,909,1058,29,38,35,0,7789
11,24,7,DL,N345NW,MIA,-1,190,1089,915,914,1105,29,38,36,0,7790
11,24,7,DL,N362NB,BOS,-3,83,187,917,914,1000,29,38,31,0,7791
11,24,7,MQ,N818AE,IND,-9,151,665,930,921,1081,29,38,34,0,7792
11,24,7,MQ,N928AE,RIC,-9,94,288,930,921,1024,29,38,41,0,7793
11,24,7,B6,N942JB,SFO,-8,399,2586,929,921,1148,29,38,39,0,7794
11,24,7,MQ,N662EH,ORF,-10,90,290,933,923,1023,29,38,34,0,7795
11,24,7,DL,N169DZ,LAX,-6,383,2475,930,924,1133,29,38,27,0,7796
11,24,7,B6,N959JB,SJU,-5,233,1598,929,924,1222,29,38,30,0,7797
11,24,7,DL,N302DN,MCO,-4,180,944,929,925,1109,29,38,33,0,7798
11,24,7,9E,N310PQ,DCA,-3,101,213,929,926,1030,29,38,38,0,7799
11,24,7,MQ,N810AE,PHL,-9,79,94,940,931,1019,29,38,32,0,7800
11,24,7,B6,N306JB,BOS,-3,75,187,936,933,1011,29,38,28,0,7801
11,24,7,OO,N262SY,BNA,9,170,765,929,938,1039,29,38,29,0,7802
11,24,7,9E,N341PQ,IND,-1,149,665,945,944,1094,29,38,28,0,7803
11,24,7,DL,N933AT,TPA,-4,183,1005,950,946,1133,29,38,23,0,7804
11,24,7,MQ,N902BC,BWI,-10,78,184,959,949,1037,29,38,26,0,7805
11,24,7,DL,N712TW,SFO,-4,408,2586,955,951,1183,29,38,20,0,7806
11,24,7,DL,N338NB,MSY,-9,208,1182,960,951,1108,29,38,27,0,7807
11,24,7,DL,N341NW,FLL,-5,193,1069,958,953,1151,29,38,30,0,7808
11,24,7,DL,N722TW,SEA,0,392,2422,955,955,1167,29,38,28,0,7809
11,24,7,DL,N718TW,SLC,-5,325,1990,960,955,1165,29,38,30,0,7810
11,24,7,AA,N909NN,ORD,-4,178,740,960,956,1078,29,38,23,0,7811
11,24,7,9E,N297PQ,ROC,-8,91,264,965,957,1056,29,38,29,0,7812
11,24,7,OO,N287SY,ORD,-2,183,740,960,958,1083,29,38,23,0,7813
11,24,7,B6,N987JT,LAX,9,381,2475,960,969,1161,32,34,21,0,7814
11,24,7,AA,N957NN,CLT,7,132,541,965,972,1097,32,34,25,0,7815
11,24,7,AA,N117AN,SFO,-2,407,2586,975,973,1202,32,34,20,0,7816
11,24,7,MQ,N827AE,CVG,-8,141,589,990,982,1131,32,34,20,0,7817
11,24,7,B6,N519JB,FLL,-6,187,1069,990,984,1177,32,34,14,0,7818
11,24,7,AS,N479AS,SFO,-11,410,2586,995,984,1225,32,34,26,0,7819
11,24,7,B6,N943JT,SAN,-2,365,2446,990,988,1175,32,34,16,0,7820
11,24,7,9E,N133EV,BUF,-7,104,301,997,990,1101,32,34,18,0,7821
11,24,7,B6,N294JB,ORD,14,164,740,983,997,1087,32,34,14,0,7822
11,24,7,AA,N154UW,PHX,16,346,2153,982,998,1208,32,34,14,1,7823
11,24,7,B6,N187JB,PBI,-13,181,1028,1015,1002,1196,32,34,15,0,7824
11,24,7,9E,N836AY,PWM,1,85,273,1008,1009,1093,32,34,34,0,7825
11,24,7,MQ,N800AE,PIT,-10,105,340,1019,1009,1124,32,34,21,0,7826
11,24,7,B6,N2016J,MCO,53,183,944,957,1010,1140,32,34,21,1,7827
11,24,7,DL,N183DN,LAX,-3,382,2475,1015,1012,1217,32,34,13,0,7828
11,24,7,B6,N508JL,TPA,-6,183,1005,1020,1014,1203,32,34,24,0,7829
11,24,7,9E,N903XJ,SYR,-4,90,209,1019,1015,1109,32,34,20,0,7830
11,24,7,9E,N8896A,BWI,-4,84,184,1020,1016,1104,32,34,25,0,7831
11,24,7,AS,N457AS,LAX,-2,400,2475,1020,1018,1240,32,34,30,0,7832
11,24,7,AA,N102NN,LAX,-2,384,2475,1020,1018,1224,32,34,22,0,7833
11,24,7,B6,N249JB,RDU,-5,105,427,1026,1021,1131,31,29,20,0,7834
11,24,7,DL,N913DU,ATL,7,156,760,1015,1022,1171,31,29,24,0,7835
11,24,7,AA,N955AN,CLT,3,134,541,1029,1032,1163,31,29,19,0,7836
11,24,7,B6,N929JB,LAX,-6,374,2475,1040,1034,1234,31,29,21,0,7837
11,24,7,B6,N648JB,RSW,-3,192,1074,1041,1038,1233,31,29,25,0,7838
11,24,7,9E,N295PQ,DTW,3,137,509,1040,1043,1177,31,29,33,0,7839
11,24,7,B6,N599JB,LGB,-8,372,2465,1055,1047,1247,31,29,29,0,7840
11,24,7,B6,N973JT,SMF,2,379,2521,1052,1054,1251,31,29,25,0,7841
11,24,7,9E,N695CA,RDU,-6,116,427,1065,1059,1181,31,29,21,0,7842
11,24,7,B6,N956JT,MCO,-7,176,944,1069,1062,1245,31,29,19,0,7843
11,24,7,DL,N848DN,PDX,-9,394,2454,1076,1067,1290,31,29,31,0,7844
11,24,7,AA,N107NN,SFO,-9,403,2586,1079,1070,1302,31,29,22,0,7845
11,24,7,B6,N978JB,SEA,-6,382,2422,1077,1071,1279,31,29,20,0,7846
11,24,7,B6,N586JB,BUR,94,377,2465,990,1084,1187,39,32,21,1,7847
11,24,7,DL,N171DN,LAX,-2,380,2475,1090,1088,1290,39,32,14,0,7848
11,24,7,DL,N921DU,PHX,-6,344,2153,1095,1089,1319,39,32,20,0,7849
11,24,7,OO,N265SY,BNA,-4,157,765,1095,1091,1192,39,32,26,0,7850
11,24,7,DL,N101DU,MSP,73,195,1029,1020,1093,1155,39,32,21,1,7851
11,24,7,B6,N661JB,SJC,13,392,2569,1080,1093,1292,39,32,27,0,7852
11,24,7,DL,N373NW,SAT,-5,262,1587,1105,1100,1307,39,32,21,0,7853
11,24,7,AA,N854NN,SAT,-9,275,1587,1109,1100,1324,39,32,23,0,7854
11,24,7,DL,N123DQ,DFW,2,256,1391,1100,1102,1296,39,32,26,0,7855
11,24,7,B6,N375JB,BUF,-8,90,301,1115,1107,1205,39,32,24,0,7856
11,24,7,B6,N949JT,ONT,1,370,2429,1110,1111,1300,39,32,34,0,7857
11,24,7,DL,N845DN,SEA,-5,396,2422,1119,1114,1335,39,32,24,0,7858
11,24,7,AS,N639VA,SEA,-5,391,2422,1120,1115,1331,39,32,34,0,7859
11,24,7,DL,N359NW,AUS,-7,256,1521,1125,1118,1321,39,32,23,0,7860
11,24,7,AA,N105NN,LAX,8,390,2475,1110,1118,1320,39,32,30,0,7861
11,24,7,9E,N925XJ,CVG,-7,140,589,1135,1128,1275,39,32,32,0,7862
